STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,SECTOR,Institutional sector,STANDARD_REVENUE,Revenue category,CTRY_SPECIFIC_REVENUE,Country-specific revenue category,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,REVENUE_CODE,Revenue code,DECIMALS,Decimals
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5220,"Non-recurrent taxes on use of goods, or on permission to use goods, or perform activities",_T,Total,HKD,Hong Kong dollar,A,Annual,2014,,9549,,A,Normal value,6,Millions,5220,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4100,Recurrent taxes on immovable property,_T,Total,HKD,Hong Kong dollar,A,Annual,2014,,25211,,A,Normal value,6,Millions,4100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5120,Taxes on specific goods and services,_T,Total,HKD,Hong Kong dollar,A,Annual,2014,,31836,,A,Normal value,6,Millions,5120,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,HKD,Hong Kong dollar,A,Annual,2014,,10396,,A,Normal value,6,Millions,6000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5000,Taxes on goods and services,_T,Total,HKD,Hong Kong dollar,A,Annual,2014,,41385,,A,Normal value,6,Millions,5000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1200,"Taxes on income, profits and capital gains of corporations",_T,Total,HKD,Hong Kong dollar,A,Annual,2014,,137847,,A,Normal value,6,Millions,1200,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_6200,"Other taxes paid by other than business, or unidentifiable",_T,Total,HKD,Hong Kong dollar,A,Annual,2014,,7480,,A,Normal value,6,Millions,6200,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1210,Taxes on income and profits of corporations,_T,Total,HKD,Hong Kong dollar,A,Annual,2014,,137847,,A,Normal value,6,Millions,1210,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,HKD,Hong Kong dollar,A,Annual,2014,,202011,,A,Normal value,6,Millions,1000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4310,Estate and inheritance taxes,_T,Total,HKD,Hong Kong dollar,A,Annual,2014,,178,,A,Normal value,6,Millions,4310,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,_T,Total,HKD,Hong Kong dollar,A,Annual,2014,,21826,,A,Normal value,6,Millions,5126,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4300,"Estate, inheritance and gift taxes",_T,Total,HKD,Hong Kong dollar,A,Annual,2014,,178,,A,Normal value,6,Millions,4300,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,HKD,Hong Kong dollar,A,Annual,2014,,354026,,A,Normal value,6,Millions,TOTALTAX,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5100,"Taxes on production, sale, transfer, leasing and delivery of goods and rendering of services",_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,33355,,A,Normal value,6,Millions,5100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5220,"Non-recurrent taxes on use of goods, or on permission to use goods, or perform activities",_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,9311,,A,Normal value,6,Millions,5220,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4100,Recurrent taxes on immovable property,_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,25731,,A,Normal value,6,Millions,4100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5120,Taxes on specific goods and services,_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,33355,,A,Normal value,6,Millions,5120,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,10606,,A,Normal value,6,Millions,6000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5000,Taxes on goods and services,_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,42666,,A,Normal value,6,Millions,5000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1200,"Taxes on income, profits and capital gains of corporations",_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,140227,,A,Normal value,6,Millions,1200,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_6200,"Other taxes paid by other than business, or unidentifiable",_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,7651,,A,Normal value,6,Millions,6200,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1210,Taxes on income and profits of corporations,_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,140227,,A,Normal value,6,Millions,1210,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,202885,,A,Normal value,6,Millions,1000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4300,"Estate, inheritance and gift taxes",_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,30,,A,Normal value,6,Millions,4300,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,22643,,A,Normal value,6,Millions,5126,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4310,Estate and inheritance taxes,_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,30,,A,Normal value,6,Millions,4310,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,344598,,A,Normal value,6,Millions,TOTALTAX,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4000,Taxes on property,_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,88441,,A,Normal value,6,Millions,4000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1110,Taxes on income and profits of individuals,_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,62658,,A,Normal value,6,Millions,1110,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4400,Taxes on financial and capital transactions,_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,62680,,A,Normal value,6,Millions,4400,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1100,"Taxes on income, profits and capital gains of individuals",_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,62658,,A,Normal value,6,Millions,1100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,9311,,A,Normal value,6,Millions,5200,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_6100,Other taxes paid solely by business,_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,2955,,A,Normal value,6,Millions,6100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5121,Excises,_T,Total,HKD,Hong Kong dollar,A,Annual,2015,,10712,,A,Normal value,6,Millions,5121,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1210,Taxes on income and profits of corporations,_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,139238,,A,Normal value,6,Millions,1210,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,203535,,A,Normal value,6,Millions,1000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4310,Estate and inheritance taxes,_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,19,,A,Normal value,6,Millions,4310,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5126,Taxes on specific services,_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,23717,,A,Normal value,6,Millions,5126,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4300,"Estate, inheritance and gift taxes",_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,19,,A,Normal value,6,Millions,4300,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,_T,Total tax revenue,_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,347936,,A,Normal value,6,Millions,TOTALTAX,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5100,"Taxes on production, sale, transfer, leasing and delivery of goods and rendering of services",_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,33971,,A,Normal value,6,Millions,5100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5220,"Non-recurrent taxes on use of goods, or on permission to use goods, or perform activities",_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,7955,,A,Normal value,6,Millions,5220,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4100,Recurrent taxes on immovable property,_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,24622,,A,Normal value,6,Millions,4100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_6000,Other taxes,_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,15935,,A,Normal value,6,Millions,6000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5120,Taxes on specific goods and services,_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,33971,,A,Normal value,6,Millions,5120,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5000,Taxes on goods and services,_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,41926,,A,Normal value,6,Millions,5000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1200,"Taxes on income, profits and capital gains of corporations",_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,139238,,A,Normal value,6,Millions,1200,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_6200,"Other taxes paid by other than business, or unidentifiable",_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,5390,,A,Normal value,6,Millions,6200,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4000,Taxes on property,_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,86540,,A,Normal value,6,Millions,4000,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1100,"Taxes on income, profits and capital gains of individuals",_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,64297,,A,Normal value,6,Millions,1100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_1110,Taxes on income and profits of individuals,_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,64297,,A,Normal value,6,Millions,1110,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_4400,Taxes on financial and capital transactions,_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,61899,,A,Normal value,6,Millions,4400,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_6100,Other taxes paid solely by business,_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,10545,,A,Normal value,6,Millions,6100,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5200,"Taxes on use of goods, or on permission to use goods or perform activities",_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,7955,,A,Normal value,6,Millions,5200,,3,Three
DATAFLOW,OECD.CTP.TPS:DSD_REV_ASAP@DF_REVHKG(2.0),"Hong Kong, China - tax and non-tax revenues",I,HKG,Hong Kong (China),TAX_REV,Tax revenue,S13,General government,T_5121,Excises,_T,Total,HKD,Hong Kong dollar,A,Annual,2016,,10254,,A,Normal value,6,Millions,5121,,3,Three
